,year,zip_code,causes_of_death,count
150804,2015,94903,OTH,79
150805,2015,94903,PNF,<11
150806,2015,94903,STK,36
150807,2015,94903,SUI,<11
150808,2015,94904,ALZ,19
150809,2015,94904,CAN,19
150810,2015,94904,CLD,<11
150811,2015,94904,DIA,0
150812,2015,94904,HOM,<11
150813,2015,94904,HTD,38
150814,2015,94904,HYP,<11
150815,2015,94904,INJ,<11
150816,2015,94904,LIV,0
150817,2015,94904,NEP,<11
150818,2015,94904,OTH,29
150819,2015,94904,PNF,<11
150820,2015,94904,STK,<11
150821,2015,94904,SUI,0
150822,2015,94920,ALZ,<11
150823,2015,94920,CAN,26
150824,2015,94920,CLD,<11
150825,2015,94920,DIA,<11
150826,2015,94920,HOM,0
150827,2015,94920,HTD,26
150828,2015,94920,HYP,<11
150829,2015,94920,INJ,<11
150830,2015,94920,LIV,0
150831,2015,94920,NEP,0
150832,2015,94920,OTH,20
150833,2015,94920,PNF,<11
150834,2015,94920,STK,<11
150835,2015,94920,SUI,<11
150836,2015,94922,ALZ,0
150837,2015,94922,CAN,0
150838,2015,94922,CLD,0
150839,2015,94922,DIA,0
150840,2015,94922,HOM,0
150841,2015,94922,HTD,0
150842,2015,94922,HYP,0
150843,2015,94922,INJ,<11
150844,2015,94922,LIV,0
150845,2015,94922,NEP,0
150846,2015,94922,OTH,0
150847,2015,94922,PNF,0
150848,2015,94922,STK,0
150849,2015,94922,SUI,0
150850,2015,94923,ALZ,0
150851,2015,94923,CAN,<11
150852,2015,94923,CLD,0
150853,2015,94923,DIA,<11
150854,2015,94923,HOM,0
150855,2015,94923,HTD,<11
150856,2015,94923,HYP,<11
150857,2015,94923,INJ,<11
150858,2015,94923,LIV,0
150859,2015,94923,NEP,0
150860,2015,94923,OTH,<11
150861,2015,94923,PNF,<11
150862,2015,94923,STK,0
150863,2015,94923,SUI,0
150864,2015,94924,ALZ,<11
150865,2015,94924,CAN,<11
150866,2015,94924,CLD,<11
150867,2015,94924,DIA,0
150868,2015,94924,HOM,0
150869,2015,94924,HTD,0
150870,2015,94924,HYP,0
150871,2015,94924,INJ,0
150872,2015,94924,LIV,0
150873,2015,94924,NEP,0
150874,2015,94924,OTH,<11
150875,2015,94924,PNF,0
150876,2015,94924,STK,<11
150877,2015,94924,SUI,<11
150878,2015,94925,ALZ,<11
150879,2015,94925,CAN,22
150880,2015,94925,CLD,0
150881,2015,94925,DIA,<11
150882,2015,94925,HOM,0
150883,2015,94925,HTD,14
150884,2015,94925,HYP,<11
150885,2015,94925,INJ,<11
150886,2015,94925,LIV,<11
150887,2015,94925,NEP,0
150888,2015,94925,OTH,18
150889,2015,94925,PNF,<11
150890,2015,94925,STK,<11
150891,2015,94925,SUI,0
150892,2015,94928,ALZ,16
150893,2015,94928,CAN,69
150894,2015,94928,CLD,12
150895,2015,94928,DIA,14
150896,2015,94928,HOM,0
150897,2015,94928,HTD,66
150898,2015,94928,HYP,<11
150899,2015,94928,INJ,26
150900,2015,94928,LIV,<11
150901,2015,94928,NEP,0
150902,2015,94928,OTH,54
150903,2015,94928,PNF,<11
150904,2015,94928,STK,16
150905,2015,94928,SUI,<11
150906,2015,94929,ALZ,0
150907,2015,94929,CAN,<11
150908,2015,94929,CLD,0
150909,2015,94929,DIA,0
150910,2015,94929,HOM,0
150911,2015,94929,HTD,0
150912,2015,94929,HYP,0
150913,2015,94929,INJ,0
150914,2015,94929,LIV,0
150915,2015,94929,NEP,0
150916,2015,94929,OTH,<11
150917,2015,94929,PNF,<11
150918,2015,94929,STK,0
150919,2015,94929,SUI,0
150920,2015,94930,ALZ,<11
150921,2015,94930,CAN,16
150922,2015,94930,CLD,<11
150923,2015,94930,DIA,0
150924,2015,94930,HOM,0
150925,2015,94930,HTD,<11
150926,2015,94930,HYP,0
150927,2015,94930,INJ,<11
150928,2015,94930,LIV,0
150929,2015,94930,NEP,0
150930,2015,94930,OTH,13
150931,2015,94930,PNF,<11
150932,2015,94930,STK,<11
150933,2015,94930,SUI,<11
150934,2015,94931,ALZ,<11
150935,2015,94931,CAN,<11
150936,2015,94931,CLD,0
150937,2015,94931,DIA,<11
150938,2015,94931,HOM,0
150939,2015,94931,HTD,11
150940,2015,94931,HYP,0
150941,2015,94931,INJ,<11
150942,2015,94931,LIV,<11
150943,2015,94931,NEP,<11
150944,2015,94931,OTH,12
150945,2015,94931,PNF,<11
150946,2015,94931,STK,<11
150947,2015,94931,SUI,0
150948,2015,94933,ALZ,0
150949,2015,94933,CAN,<11
150950,2015,94933,CLD,0
150951,2015,94933,DIA,0
150952,2015,94933,HOM,0
150953,2015,94933,HTD,<11
150954,2015,94933,HYP,0
150955,2015,94933,INJ,<11
150956,2015,94933,LIV,0
150957,2015,94933,NEP,0
150958,2015,94933,OTH,0
150959,2015,94933,PNF,0
150960,2015,94933,STK,0
150961,2015,94933,SUI,0
150962,2015,94937,ALZ,0
150963,2015,94937,CAN,<11
150964,2015,94937,CLD,0
150965,2015,94937,DIA,0
150966,2015,94937,HOM,0
150967,2015,94937,HTD,<11
150968,2015,94937,HYP,0
150969,2015,94937,INJ,0
150970,2015,94937,LIV,0
150971,2015,94937,NEP,0
150972,2015,94937,OTH,<11
150973,2015,94937,PNF,0
150974,2015,94937,STK,<11
150975,2015,94937,SUI,0
150976,2015,94938,ALZ,0
150977,2015,94938,CAN,0
150978,2015,94938,CLD,0
150979,2015,94938,DIA,0
150980,2015,94938,HOM,0
150981,2015,94938,HTD,<11
150982,2015,94938,HYP,0
150983,2015,94938,INJ,0
150984,2015,94938,LIV,0
150985,2015,94938,NEP,0
150986,2015,94938,OTH,<11
150987,2015,94938,PNF,0
150988,2015,94938,STK,<11
150989,2015,94938,SUI,0
150990,2015,94939,ALZ,<11
150991,2015,94939,CAN,17
150992,2015,94939,CLD,<11
150993,2015,94939,DIA,0
150994,2015,94939,HOM,0
150995,2015,94939,HTD,<11
150996,2015,94939,HYP,0
150997,2015,94939,INJ,<11
150998,2015,94939,LIV,0
150999,2015,94939,NEP,<11
151000,2015,94939,OTH,<11
151001,2015,94939,PNF,0
151002,2015,94939,STK,<11
151003,2015,94939,SUI,0
151004,2015,94941,ALZ,14
151005,2015,94941,CAN,51
151006,2015,94941,CLD,<11
151007,2015,94941,DIA,<11
151008,2015,94941,HOM,<11
151009,2015,94941,HTD,49
151010,2015,94941,HYP,<11
151011,2015,94941,INJ,<11
151012,2015,94941,LIV,<11
151013,2015,94941,NEP,<11
151014,2015,94941,OTH,42
151015,2015,94941,PNF,<11
151016,2015,94941,STK,12
151017,2015,94941,SUI,<11
151018,2015,94945,ALZ,<11
151019,2015,94945,CAN,44
151020,2015,94945,CLD,<11
151021,2015,94945,DIA,<11
151022,2015,94945,HOM,0
151023,2015,94945,HTD,21
151024,2015,94945,HYP,<11
151025,2015,94945,INJ,<11
151026,2015,94945,LIV,<11
151027,2015,94945,NEP,0
151028,2015,94945,OTH,23
151029,2015,94945,PNF,0
151030,2015,94945,STK,<11
151031,2015,94945,SUI,<11
151032,2015,94946,ALZ,0
151033,2015,94946,CAN,<11
151034,2015,94946,CLD,0
151035,2015,94946,DIA,0
151036,2015,94946,HOM,0
151037,2015,94946,HTD,<11
151038,2015,94946,HYP,0
151039,2015,94946,INJ,0
151040,2015,94946,LIV,0
151041,2015,94946,NEP,0
151042,2015,94946,OTH,0
151043,2015,94946,PNF,0
151044,2015,94946,STK,0
151045,2015,94946,SUI,0
151046,2015,94947,ALZ,19
151047,2015,94947,CAN,50
151048,2015,94947,CLD,<11
151049,2015,94947,DIA,<11
151050,2015,94947,HOM,<11
151051,2015,94947,HTD,39
151052,2015,94947,HYP,<11
151053,2015,94947,INJ,<11
151054,2015,94947,LIV,<11
151055,2015,94947,NEP,<11
151056,2015,94947,OTH,49
151057,2015,94947,PNF,<11
151058,2015,94947,STK,14
151059,2015,94947,SUI,<11
151060,2015,94949,ALZ,<11
151061,2015,94949,CAN,33
151062,2015,94949,CLD,<11
151063,2015,94949,DIA,0
151064,2015,94949,HOM,0
151065,2015,94949,HTD,26
151066,2015,94949,HYP,<11
151067,2015,94949,INJ,<11
151068,2015,94949,LIV,0
151069,2015,94949,NEP,<11
151070,2015,94949,OTH,22
151071,2015,94949,PNF,<11
151072,2015,94949,STK,<11
151073,2015,94949,SUI,<11
151074,2015,94951,ALZ,<11
151075,2015,94951,CAN,<11
151076,2015,94951,CLD,<11
151077,2015,94951,DIA,<11
151078,2015,94951,HOM,<11
151079,2015,94951,HTD,<11
151080,2015,94951,HYP,0
151081,2015,94951,INJ,<11
151082,2015,94951,LIV,0
151083,2015,94951,NEP,<11
151084,2015,94951,OTH,13
151085,2015,94951,PNF,<11
151086,2015,94951,STK,0
151087,2015,94951,SUI,0
151088,2015,94952,ALZ,27
151089,2015,94952,CAN,50
151090,2015,94952,CLD,11
151091,2015,94952,DIA,<11
151092,2015,94952,HOM,<11
151093,2015,94952,HTD,68
151094,2015,94952,HYP,<11
151095,2015,94952,INJ,<11
151096,2015,94952,LIV,<11
151097,2015,94952,NEP,<11
151098,2015,94952,OTH,51
151099,2015,94952,PNF,<11
151100,2015,94952,STK,14
151101,2015,94952,SUI,<11
151102,2015,94954,ALZ,17
151103,2015,94954,CAN,65
151104,2015,94954,CLD,12
151105,2015,94954,DIA,<11
151106,2015,94954,HOM,0
151107,2015,94954,HTD,83
151108,2015,94954,HYP,<11
151109,2015,94954,INJ,<11
151110,2015,94954,LIV,<11
151111,2015,94954,NEP,0
151112,2015,94954,OTH,57
151113,2015,94954,PNF,<11
151114,2015,94954,STK,12
151115,2015,94954,SUI,<11
151116,2015,94956,ALZ,<11
151117,2015,94956,CAN,<11
151118,2015,94956,CLD,0
151119,2015,94956,DIA,0
151120,2015,94956,HOM,0
151121,2015,94956,HTD,<11
151122,2015,94956,HYP,0
151123,2015,94956,INJ,0
151124,2015,94956,LIV,0
151125,2015,94956,NEP,0
151126,2015,94956,OTH,<11
151127,2015,94956,PNF,0
151128,2015,94956,STK,<11
151129,2015,94956,SUI,0
151130,2015,94957,ALZ,0
151131,2015,94957,CAN,<11
151132,2015,94957,CLD,<11
151133,2015,94957,DIA,0
151134,2015,94957,HOM,0
151135,2015,94957,HTD,0
151136,2015,94957,HYP,0
151137,2015,94957,INJ,0
151138,2015,94957,LIV,0
151139,2015,94957,NEP,0
151140,2015,94957,OTH,<11
151141,2015,94957,PNF,0
151142,2015,94957,STK,<11
151143,2015,94957,SUI,<11
151144,2015,94960,ALZ,<11
151145,2015,94960,CAN,20
151146,2015,94960,CLD,<11
151147,2015,94960,DIA,<11
151148,2015,94960,HOM,0
151149,2015,94960,HTD,24
151150,2015,94960,HYP,<11
151151,2015,94960,INJ,<11
151152,2015,94960,LIV,0
151153,2015,94960,NEP,0
151154,2015,94960,OTH,16
151155,2015,94960,PNF,0
151156,2015,94960,STK,<11
151157,2015,94960,SUI,<11
151158,2015,94963,ALZ,0
151159,2015,94963,CAN,<11
151160,2015,94963,CLD,0
151161,2015,94963,DIA,0
151162,2015,94963,HOM,<11
151163,2015,94963,HTD,<11
151164,2015,94963,HYP,<11
151165,2015,94963,INJ,0
151166,2015,94963,LIV,0
151167,2015,94963,NEP,0
151168,2015,94963,OTH,0
151169,2015,94963,PNF,0
151170,2015,94963,STK,0
151171,2015,94963,SUI,0
151172,2015,94964,ALZ,0
151173,2015,94964,CAN,<11
151174,2015,94964,CLD,0
151175,2015,94964,DIA,0
151176,2015,94964,HOM,0
151177,2015,94964,HTD,<11
151178,2015,94964,HYP,0
151179,2015,94964,INJ,0
151180,2015,94964,LIV,0
151181,2015,94964,NEP,0
151182,2015,94964,OTH,<11
151183,2015,94964,PNF,0
151184,2015,94964,STK,0
151185,2015,94964,SUI,<11
151186,2015,94965,ALZ,<11
151187,2015,94965,CAN,16
151188,2015,94965,CLD,<11
151189,2015,94965,DIA,<11
151190,2015,94965,HOM,0
151191,2015,94965,HTD,17
151192,2015,94965,HYP,0
151193,2015,94965,INJ,<11
151194,2015,94965,LIV,0
151195,2015,94965,NEP,0
151196,2015,94965,OTH,16
151197,2015,94965,PNF,<11
151198,2015,94965,STK,<11
151199,2015,94965,SUI,<11
151200,2015,94970,ALZ,0
151201,2015,94970,CAN,<11
151202,2015,94970,CLD,0
151203,2015,94970,DIA,0
151204,2015,94970,HOM,0
151205,2015,94970,HTD,<11
151206,2015,94970,HYP,0
151207,2015,94970,INJ,0
151208,2015,94970,LIV,0
151209,2015,94970,NEP,0
151210,2015,94970,OTH,<11
151211,2015,94970,PNF,0
151212,2015,94970,STK,0
151213,2015,94970,SUI,0
151214,2015,94971,ALZ,0
151215,2015,94971,CAN,<11
151216,2015,94971,CLD,0
151217,2015,94971,DIA,0
151218,2015,94971,HOM,0
151219,2015,94971,HTD,<11
151220,2015,94971,HYP,0
151221,2015,94971,INJ,0
151222,2015,94971,LIV,0
151223,2015,94971,NEP,0
151224,2015,94971,OTH,0
151225,2015,94971,PNF,0
151226,2015,94971,STK,0
151227,2015,94971,SUI,0
151228,2015,94972,ALZ,0
151229,2015,94972,CAN,<11
151230,2015,94972,CLD,0
151231,2015,94972,DIA,0
151232,2015,94972,HOM,0
151233,2015,94972,HTD,<11
151234,2015,94972,HYP,<11
151235,2015,94972,INJ,0
151236,2015,94972,LIV,0
151237,2015,94972,NEP,0
151238,2015,94972,OTH,0
151239,2015,94972,PNF,0
151240,2015,94972,STK,0
151241,2015,94972,SUI,0
151242,2015,94973,ALZ,<11
151243,2015,94973,CAN,<11
151244,2015,94973,CLD,0
151245,2015,94973,DIA,0
151246,2015,94973,HOM,0
151247,2015,94973,HTD,<11
151248,2015,94973,HYP,0
151249,2015,94973,INJ,<11
151250,2015,94973,LIV,0
151251,2015,94973,NEP,0
151252,2015,94973,OTH,<11
151253,2015,94973,PNF,0
151254,2015,94973,STK,0
151255,2015,94973,SUI,0
151256,2015,95002,ALZ,0
151257,2015,95002,CAN,<11
151258,2015,95002,CLD,0
151259,2015,95002,DIA,<11
151260,2015,95002,HOM,0
151261,2015,95002,HTD,<11
151262,2015,95002,HYP,0
151263,2015,95002,INJ,<11
151264,2015,95002,LIV,0
151265,2015,95002,NEP,0
151266,2015,95002,OTH,<11
151267,2015,95002,PNF,0
151268,2015,95002,STK,<11
151269,2015,95002,SUI,0
151270,2015,95003,ALZ,<11
151271,2015,95003,CAN,45
151272,2015,95003,CLD,<11
151273,2015,95003,DIA,<11
151274,2015,95003,HOM,<11
151275,2015,95003,HTD,41
151276,2015,95003,HYP,<11
151277,2015,95003,INJ,15
151278,2015,95003,LIV,<11
151279,2015,95003,NEP,<11
151280,2015,95003,OTH,52
151281,2015,95003,PNF,<11
151282,2015,95003,STK,<11
151283,2015,95003,SUI,<11
151284,2015,95004,ALZ,<11
151285,2015,95004,CAN,<11
151286,2015,95004,CLD,<11
151287,2015,95004,DIA,<11
151288,2015,95004,HOM,0
151289,2015,95004,HTD,<11
151290,2015,95004,HYP,0
151291,2015,95004,INJ,<11
151292,2015,95004,LIV,0
151293,2015,95004,NEP,0
151294,2015,95004,OTH,<11
151295,2015,95004,PNF,<11
151296,2015,95004,STK,<11
151297,2015,95004,SUI,0
151298,2015,95005,ALZ,<11
151299,2015,95005,CAN,12
151300,2015,95005,CLD,<11
151301,2015,95005,DIA,<11
151302,2015,95005,HOM,0
151303,2015,95005,HTD,<11
151304,2015,95005,HYP,0
151305,2015,95005,INJ,<11
151306,2015,95005,LIV,<11
151307,2015,95005,NEP,0
151308,2015,95005,OTH,<11
151309,2015,95005,PNF,0
151310,2015,95005,STK,<11
151311,2015,95005,SUI,<11
151312,2015,95006,ALZ,<11
151313,2015,95006,CAN,20
151314,2015,95006,CLD,<11
151315,2015,95006,DIA,0
151316,2015,95006,HOM,0
151317,2015,95006,HTD,11
151318,2015,95006,HYP,<11
151319,2015,95006,INJ,<11
151320,2015,95006,LIV,<11
151321,2015,95006,NEP,0
151322,2015,95006,OTH,13
151323,2015,95006,PNF,<11
151324,2015,95006,STK,<11
151325,2015,95006,SUI,0
151326,2015,95007,ALZ,0
151327,2015,95007,CAN,<11
151328,2015,95007,CLD,0
151329,2015,95007,DIA,0
151330,2015,95007,HOM,0
151331,2015,95007,HTD,0
151332,2015,95007,HYP,0
151333,2015,95007,INJ,<11
151334,2015,95007,LIV,0
151335,2015,95007,NEP,0
151336,2015,95007,OTH,0
151337,2015,95007,PNF,0
151338,2015,95007,STK,0
151339,2015,95007,SUI,<11
151340,2015,95008,ALZ,<11
151341,2015,95008,CAN,82
151342,2015,95008,CLD,15
151343,2015,95008,DIA,<11
151344,2015,95008,HOM,0
151345,2015,95008,HTD,74
151346,2015,95008,HYP,15
151347,2015,95008,INJ,<11
151348,2015,95008,LIV,<11
151349,2015,95008,NEP,<11
151350,2015,95008,OTH,72
151351,2015,95008,PNF,<11
151352,2015,95008,STK,16
151353,2015,95008,SUI,<11
151354,2015,95010,ALZ,<11
151355,2015,95010,CAN,17
151356,2015,95010,CLD,<11
151357,2015,95010,DIA,0
151358,2015,95010,HOM,0
151359,2015,95010,HTD,26
151360,2015,95010,HYP,<11
151361,2015,95010,INJ,<11
151362,2015,95010,LIV,<11
151363,2015,95010,NEP,0
151364,2015,95010,OTH,16
151365,2015,95010,PNF,<11
151366,2015,95010,STK,<11
151367,2015,95010,SUI,0
151368,2015,95012,ALZ,<11
151369,2015,95012,CAN,14
151370,2015,95012,CLD,<11
151371,2015,95012,DIA,<11
151372,2015,95012,HOM,0
151373,2015,95012,HTD,17
151374,2015,95012,HYP,0
151375,2015,95012,INJ,<11
151376,2015,95012,LIV,0
151377,2015,95012,NEP,<11
151378,2015,95012,OTH,14
151379,2015,95012,PNF,0
151380,2015,95012,STK,0
151381,2015,95012,SUI,0
151382,2015,95014,ALZ,<11
151383,2015,95014,CAN,70
151384,2015,95014,CLD,18
151385,2015,95014,DIA,13
151386,2015,95014,HOM,0
151387,2015,95014,HTD,63
151388,2015,95014,HYP,<11
151389,2015,95014,INJ,<11
151390,2015,95014,LIV,<11
151391,2015,95014,NEP,0
151392,2015,95014,OTH,83
151393,2015,95014,PNF,<11
151394,2015,95014,STK,16
151395,2015,95014,SUI,<11
151396,2015,95017,ALZ,0
151397,2015,95017,CAN,0
151398,2015,95017,CLD,0
151399,2015,95017,DIA,0
151400,2015,95017,HOM,0
151401,2015,95017,HTD,0
151402,2015,95017,HYP,0
151403,2015,95017,INJ,0
151404,2015,95017,LIV,<11
151405,2015,95017,NEP,0
151406,2015,95017,OTH,0
151407,2015,95017,PNF,0
151408,2015,95017,STK,0
151409,2015,95017,SUI,0
151410,2015,95018,ALZ,<11
151411,2015,95018,CAN,17
151412,2015,95018,CLD,<11
151413,2015,95018,DIA,<11
151414,2015,95018,HOM,0
151415,2015,95018,HTD,<11
151416,2015,95018,HYP,<11
151417,2015,95018,INJ,<11
151418,2015,95018,LIV,<11
151419,2015,95018,NEP,0
151420,2015,95018,OTH,16
151421,2015,95018,PNF,<11
151422,2015,95018,STK,<11
151423,2015,95018,SUI,<11
151424,2015,95019,ALZ,<11
151425,2015,95019,CAN,12
151426,2015,95019,CLD,<11
151427,2015,95019,DIA,<11
151428,2015,95019,HOM,0
151429,2015,95019,HTD,<11
151430,2015,95019,HYP,<11
151431,2015,95019,INJ,<11
151432,2015,95019,LIV,<11
151433,2015,95019,NEP,0
151434,2015,95019,OTH,<11
151435,2015,95019,PNF,<11
151436,2015,95019,STK,<11
151437,2015,95019,SUI,0
151438,2015,95020,ALZ,<11
151439,2015,95020,CAN,94
151440,2015,95020,CLD,<11
151441,2015,95020,DIA,<11
151442,2015,95020,HOM,<11
151443,2015,95020,HTD,86
151444,2015,95020,HYP,16
151445,2015,95020,INJ,42
151446,2015,95020,LIV,12
151447,2015,95020,NEP,0
151448,2015,95020,OTH,56
151449,2015,95020,PNF,<11
151450,2015,95020,STK,13
151451,2015,95020,SUI,<11
151452,2015,95023,ALZ,<11
151453,2015,95023,CAN,64
151454,2015,95023,CLD,18
151455,2015,95023,DIA,13
151456,2015,95023,HOM,0
151457,2015,95023,HTD,51
151458,2015,95023,HYP,<11
151459,2015,95023,INJ,22
151460,2015,95023,LIV,<11
151461,2015,95023,NEP,<11
151462,2015,95023,OTH,51
151463,2015,95023,PNF,<11
151464,2015,95023,STK,12
151465,2015,95023,SUI,<11
151466,2015,95030,ALZ,0
151467,2015,95030,CAN,33
151468,2015,95030,CLD,<11
151469,2015,95030,DIA,<11
151470,2015,95030,HOM,0
151471,2015,95030,HTD,22
151472,2015,95030,HYP,<11
151473,2015,95030,INJ,<11
151474,2015,95030,LIV,<11
151475,2015,95030,NEP,<11
151476,2015,95030,OTH,20
151477,2015,95030,PNF,<11
151478,2015,95030,STK,<11
151479,2015,95030,SUI,<11
151480,2015,95032,ALZ,<11
151481,2015,95032,CAN,49
151482,2015,95032,CLD,<11
151483,2015,95032,DIA,<11
151484,2015,95032,HOM,0
151485,2015,95032,HTD,53
151486,2015,95032,HYP,<11
151487,2015,95032,INJ,<11
151488,2015,95032,LIV,<11
151489,2015,95032,NEP,0
151490,2015,95032,OTH,54
151491,2015,95032,PNF,<11
151492,2015,95032,STK,<11
151493,2015,95032,SUI,<11
151494,2015,95033,ALZ,<11
151495,2015,95033,CAN,13
151496,2015,95033,CLD,<11
151497,2015,95033,DIA,0
151498,2015,95033,HOM,0
151499,2015,95033,HTD,<11
151500,2015,95033,HYP,<11
151501,2015,95033,INJ,<11
151502,2015,95033,LIV,<11
151503,2015,95033,NEP,0
151504,2015,95033,OTH,13
151505,2015,95033,PNF,<11
151506,2015,95033,STK,<11
151507,2015,95033,SUI,<11
151508,2015,95035,ALZ,<11
151509,2015,95035,CAN,85
151510,2015,95035,CLD,12
151511,2015,95035,DIA,15
151512,2015,95035,HOM,<11
151513,2015,95035,HTD,62
151514,2015,95035,HYP,13
151515,2015,95035,INJ,<11
151516,2015,95035,LIV,<11
151517,2015,95035,NEP,<11
151518,2015,95035,OTH,64
151519,2015,95035,PNF,<11
151520,2015,95035,STK,11
151521,2015,95035,SUI,<11
151522,2015,95037,ALZ,<11
151523,2015,95037,CAN,99
151524,2015,95037,CLD,12
151525,2015,95037,DIA,<11
151526,2015,95037,HOM,<11
151527,2015,95037,HTD,72
151528,2015,95037,HYP,<11
151529,2015,95037,INJ,11
151530,2015,95037,LIV,<11
151531,2015,95037,NEP,<11
151532,2015,95037,OTH,56
151533,2015,95037,PNF,<11
151534,2015,95037,STK,<11
151535,2015,95037,SUI,<11
151536,2015,95039,ALZ,0
151537,2015,95039,CAN,<11
151538,2015,95039,CLD,<11
151539,2015,95039,DIA,<11
151540,2015,95039,HOM,0
151541,2015,95039,HTD,<11
151542,2015,95039,HYP,0
151543,2015,95039,INJ,<11
151544,2015,95039,LIV,<11
151545,2015,95039,NEP,0
151546,2015,95039,OTH,<11
151547,2015,95039,PNF,0
151548,2015,95039,STK,0
151549,2015,95039,SUI,0
151550,2015,95041,ALZ,0
151551,2015,95041,CAN,0
151552,2015,95041,CLD,<11
151553,2015,95041,DIA,0
151554,2015,95041,HOM,0
151555,2015,95041,HTD,<11
151556,2015,95041,HYP,0
151557,2015,95041,INJ,0
151558,2015,95041,LIV,0
151559,2015,95041,NEP,0
151560,2015,95041,OTH,0
151561,2015,95041,PNF,0
151562,2015,95041,STK,0
151563,2015,95041,SUI,0
151564,2015,95043,ALZ,0
151565,2015,95043,CAN,<11
151566,2015,95043,CLD,0
151567,2015,95043,DIA,<11
151568,2015,95043,HOM,0
151569,2015,95043,HTD,<11
151570,2015,95043,HYP,0
151571,2015,95043,INJ,0
151572,2015,95043,LIV,0
151573,2015,95043,NEP,0
151574,2015,95043,OTH,<11
151575,2015,95043,PNF,0
151576,2015,95043,STK,0
151577,2015,95043,SUI,0
151578,2015,95045,ALZ,<11
151579,2015,95045,CAN,<11
151580,2015,95045,CLD,<11
151581,2015,95045,DIA,<11
151582,2015,95045,HOM,0
151583,2015,95045,HTD,<11
151584,2015,95045,HYP,0
151585,2015,95045,INJ,<11
151586,2015,95045,LIV,<11
151587,2015,95045,NEP,<11
151588,2015,95045,OTH,<11
151589,2015,95045,PNF,<11
151590,2015,95045,STK,<11
151591,2015,95045,SUI,<11
151592,2015,95046,ALZ,0
151593,2015,95046,CAN,<11
151594,2015,95046,CLD,<11
151595,2015,95046,DIA,<11
151596,2015,95046,HOM,<11
151597,2015,95046,HTD,<11
151598,2015,95046,HYP,<11
151599,2015,95046,INJ,<11
151600,2015,95046,LIV,0
151601,2015,95046,NEP,<11
151602,2015,95046,OTH,<11
151603,2015,95046,PNF,<11
151604,2015,95046,STK,<11
151605,2015,95046,SUI,0
151606,2015,95050,ALZ,<11
151607,2015,95050,CAN,55
151608,2015,95050,CLD,12
151609,2015,95050,DIA,14
151610,2015,95050,HOM,0
151611,2015,95050,HTD,53
151612,2015,95050,HYP,<11
151613,2015,95050,INJ,<11
151614,2015,95050,LIV,<11
151615,2015,95050,NEP,0
151616,2015,95050,OTH,62
151617,2015,95050,PNF,<11
151618,2015,95050,STK,21
151619,2015,95050,SUI,<11
151620,2015,95051,ALZ,<11
151621,2015,95051,CAN,94
151622,2015,95051,CLD,13
151623,2015,95051,DIA,12
151624,2015,95051,HOM,0
151625,2015,95051,HTD,58
151626,2015,95051,HYP,<11
151627,2015,95051,INJ,12
151628,2015,95051,LIV,<11
151629,2015,95051,NEP,<11
151630,2015,95051,OTH,65
151631,2015,95051,PNF,<11
151632,2015,95051,STK,16
151633,2015,95051,SUI,<11
151634,2015,95054,ALZ,<11
151635,2015,95054,CAN,13
151636,2015,95054,CLD,<11
151637,2015,95054,DIA,<11
151638,2015,95054,HOM,0
151639,2015,95054,HTD,15
151640,2015,95054,HYP,<11
151641,2015,95054,INJ,<11
151642,2015,95054,LIV,<11
151643,2015,95054,NEP,0
151644,2015,95054,OTH,24
151645,2015,95054,PNF,0
151646,2015,95054,STK,<11
151647,2015,95054,SUI,<11
151648,2015,95060,ALZ,16
151649,2015,95060,CAN,68
151650,2015,95060,CLD,12
151651,2015,95060,DIA,11
151652,2015,95060,HOM,<11
151653,2015,95060,HTD,47
151654,2015,95060,HYP,<11
151655,2015,95060,INJ,18
151656,2015,95060,LIV,<11
151657,2015,95060,NEP,<11
151658,2015,95060,OTH,56
151659,2015,95060,PNF,<11
151660,2015,95060,STK,<11
151661,2015,95060,SUI,<11
151662,2015,95062,ALZ,22
151663,2015,95062,CAN,64
151664,2015,95062,CLD,13
151665,2015,95062,DIA,<11
151666,2015,95062,HOM,0
151667,2015,95062,HTD,64
151668,2015,95062,HYP,<11
151669,2015,95062,INJ,12
151670,2015,95062,LIV,<11
151671,2015,95062,NEP,<11
151672,2015,95062,OTH,64
151673,2015,95062,PNF,12
151674,2015,95062,STK,15
151675,2015,95062,SUI,<11
151676,2015,95064,ALZ,0
151677,2015,95064,CAN,<11
151678,2015,95064,CLD,0
151679,2015,95064,DIA,0
151680,2015,95064,HOM,0
151681,2015,95064,HTD,<11
151682,2015,95064,HYP,0
151683,2015,95064,INJ,0
151684,2015,95064,LIV,0
151685,2015,95064,NEP,0
151686,2015,95064,OTH,0
151687,2015,95064,PNF,0
